"region_id","prefecture_en","lag","soc","mean","lower","upper"
19,"Yamanashi","lag 2 weeks","potential landslide risk",0.0594005555615063,0.00864617614506624,0.11018069282116
19,"Yamanashi","lag 0 week","distance to
medical facilities",0.0042673593158904,-0.0512929769265646,0.0598585809099994
19,"Yamanashi","lag 1 week","distance to
medical facilities",0.0456525161896204,-0.0098359631685252,0.101171788289967
19,"Yamanashi","lag 2 weeks","distance to
medical facilities",0.0714093760355139,0.0162620513304512,0.126587108069942
20,"Nagano","lag 0 week","prefecture income",0.0437219430587943,-0.0074178282267634,0.0948878690465227
20,"Nagano","lag 1 week","prefecture income",0.0425385063595574,-0.00844631495803272,0.093549324392983
20,"Nagano","lag 2 weeks","prefecture income",0.031582121494278,-0.0191420458822034,0.0823320232084201
20,"Nagano","lag 0 week","potential flood risk",0.0468449573308494,-0.00593041407020989,0.0996481827820528
20,"Nagano","lag 1 week","potential flood risk",0.0431194554709968,-0.00950816900288087,0.0957747792471597
20,"Nagano","lag 2 weeks","potential flood risk",0.039975990224117,-0.0123665932767691,0.0923459745740152
20,"Nagano","lag 0 week","potential landslide risk",0.0330431970396727,-0.0522904365979349,0.118449687064515
20,"Nagano","lag 1 week","potential landslide risk",0.0114284053536862,-0.0738283550793972,0.0967579066421642
20,"Nagano","lag 2 weeks","potential landslide risk",0.117110830771283,0.0322136965361874,0.202080017029749
20,"Nagano","lag 0 week","distance to
medical facilities",-0.0027954542432318,-0.0609643270928939,0.0554072754247015
20,"Nagano","lag 1 week","distance to
medical facilities",0.0480327102089229,-0.0101021574032578,0.106201377863946
20,"Nagano","lag 2 weeks","distance to
medical facilities",0.0766981220569063,0.0189570987195076,0.134472479332914
21,"Gifu","lag 0 week","prefecture income",0.0534118344384771,-0.00685192720126793,0.113711915776493
21,"Gifu","lag 1 week","prefecture income",0.0562164466417769,-0.00399594089302013,0.116465090941498
21,"Gifu","lag 2 weeks","prefecture income",0.00720212432590017,-0.0525419016125905,0.0669818625146368
21,"Gifu","lag 0 week","potential flood risk",0.0231429069243116,-0.0348491658027528,0.0811686221805052
21,"Gifu","lag 1 week","potential flood risk",0.0198051514072262,-0.0380811771329204,0.0777250009829089
21,"Gifu","lag 2 weeks","potential flood risk",0.0565594472657027,-0.000968231652109797,0.11412022084234
21,"Gifu","lag 0 week","potential landslide risk",0.0359791202588999,-0.0206316756277691,0.0926219705810416
21,"Gifu","lag 1 week","potential landslide risk",0.0252655807038371,-0.0311963461520848,0.0817593969999253
21,"Gifu","lag 2 weeks","potential landslide risk",0.0742621419321132,0.0180402654876843,0.130515621669103
21,"Gifu","lag 0 week","distance to
medical facilities",0.034660586138191,-0.0148794035414901,0.0842251215758871
21,"Gifu","lag 1 week","distance to
medical facilities",0.0354124512131904,-0.0139536655864747,0.0848029415487561
21,"Gifu","lag 2 weeks","distance to
medical facilities",0.0486578984078667,-0.000494178358279029,0.0978341345599043
22,"Shizuoka","lag 0 week","prefecture income",0.0513100036465541,-0.00642091629475816,0.109074254319186
22,"Shizuoka","lag 1 week","prefecture income",0.0532495233185548,-0.00440322926714698,0.110935515766686
22,"Shizuoka","lag 2 weeks","prefecture income",0.0124896753629811,-0.0447497087282089,0.0697618375931963
22,"Shizuoka","lag 0 week","potential flood risk",0.0333002408689387,-0.0170699782035988,0.0836958358628515
22,"Shizuoka","lag 1 week","potential flood risk",0.029796330639309,-0.0204052418994793,0.0800231103005089
22,"Shizuoka","lag 2 weeks","potential flood risk",0.0494519148036332,-0.000522632499377895,0.099451436790976
22,"Shizuoka","lag 0 week","potential landslide risk",0.038375856155759,-0.0115720821890819,0.0883487453533949
22,"Shizuoka","lag 1 week","potential landslide risk",0.0365626533352481,-0.0132116297452689,0.0863617144819306
22,"Shizuoka","lag 2 weeks","potential landslide risk",0.0392972162690075,-0.0102560367239546,0.0888750270294336
22,"Shizuoka","lag 0 week","distance to
medical facilities",0.0544402201380523,0.0034094355508163,0.105497045247205
22,"Shizuoka","lag 1 week","distance to
medical facilities",0.0287505444884983,-0.0221134341781726,0.0796404003207574
22,"Shizuoka","lag 2 weeks","distance to
medical facilities",0.0338579353216684,-0.0167539126443295,0.084495403171525
23,"Aichi","lag 0 week","prefecture income",0.0588440432093718,-0.00901803022058667,0.126752173402833
23,"Aichi","lag 1 week","prefecture income",0.0638846170267326,-0.00399991044096604,0.131815229428489
23,"Aichi","lag 2 weeks","prefecture income",-0.00646181020513836,-0.0737198836953001,0.0608415331423862
